id,number,begin,end,created,modified,severity,service_name,status_impact,external_desc,affected_products,affected_regions,source,name,status,impact,created_at,updated_at,resolved_at,started_at,affected_components,shortlink,duration_minutes,severity_load,incident_time,time_since_last,failure_rate_proxy,duration_load
2spys43jxslj,,,,,,,,,,,,atlassian,Some products are hard down,resolved,none,2024-07-03T20:51:01.430Z,2024-07-04T03:54:28.921Z,2024-07-04T03:54:28.906Z,2024-07-03T20:51:01.423Z,,https://stspg.io/7h7xnnb9dcq5,423.45805,0.2,2024-07-03 20:51:01.423000+00:00,217.8509541666667,0.004590294331393889,0.6069801771920165
hd261m2q40tj,,,,,,,,,,,,statuspage,Delayed Synthetics check results,resolved,minor,2024-07-06T19:00:24.000Z,2024-07-06T20:36:25.526Z,2024-07-06T20:34:49.802Z,2024-07-06T19:00:24.000Z,"Synthetics : Europe, Synthetics : Europe",,94.43003333333333,0.4,2024-07-06 19:00:24+00:00,70.15627138888888,0.014253893204455229,0.45726984419448424
91v3cytk9zwy,,,,,,,,,,,,statuspage,Dropbox.com may not be working as expected,resolved,minor,2024-07-08T21:43:11.000Z,2024-07-08T21:57:52.778Z,2024-07-08T21:57:52.759Z,2024-07-08T21:43:11.000Z,Website,,14.695983333333334,0.4,2024-07-08 21:43:11+00:00,50.713055555555556,0.019718788170918072,0.2762045544781105
fpzgmrzltwyj,,,,,,,,,,,,statuspage,Desktop app installer may not be working as expected,resolved,minor,2024-07-09T20:54:57.901Z,2024-07-09T21:18:29.926Z,2024-07-09T21:18:29.911Z,2024-07-09T20:54:57.896Z,Desktop Application,,23.533583333333336,0.4,2024-07-09 20:54:57.896000+00:00,23.19636,0.04311021211948771,0.3210085265602118
1440w02h2bqv,,,,,,,,,,,,statuspage,Browser Data and Alert Delays in US region,resolved,minor,2024-07-17T21:51:52.001Z,2024-07-17T22:18:52.175Z,2024-07-17T22:18:52.161Z,2024-07-17T21:51:51.986Z,"Browser : US, Browser Agent : US, Browser : US",,27.002916666666668,0.4,2024-07-17 21:51:51.986000+00:00,192.94835833333332,0.00518273391200573,0.3342766084643025
s6dlc7cjg102,,,,,,,,,,,,statuspage,UI Irregularities in EU Region,resolved,major,2024-07-31T08:55:26.102Z,2024-07-31T11:29:13.124Z,2024-07-31T11:29:13.107Z,2024-07-31T08:55:26.069Z,"Alerts : Europe, APM : Europe, Auto-Telemetry with Pixie : Europe, AWS Lambda Integration : Europe, Browser : Europe, Dashboards : Europe, Incident Intelligence : Europe, Infrastructure : Europe, Infrastructure Integrations : Europe, Logs : Europe, Lookout : Europe, Mobile : Europe, Open Instrumentation : Europe, Proactive Detection : Europe, Serverless : Europe, Synthetics : Europe",,153.7839666666667,0.7,2024-07-31 08:55:26.069000+00:00,323.05946750000004,0.0030954053374089704,0.5057853223764647
pgqj808pvcmh,,,,,,,,,,,,statuspage,New Relic UI Irregularities in US/EU Region,resolved,critical,2024-08-03T19:09:37.131Z,2024-08-03T23:44:55.856Z,2024-08-03T23:44:55.837Z,2024-08-03T19:09:37.125Z,"Alerts : US, Alerts : Europe, APM : US, APM : Europe, Auto-Telemetry with Pixie : US, Auto-Telemetry with Pixie : Europe, AWS Lambda Integration : US, AWS Lambda Integration : Europe, Browser : US, Browser : Europe, Dashboards : US, Dashboards : Europe, Incident Intelligence : US, Incident Intelligence : Europe, Infrastructure : US, Infrastructure : Europe, Infrastructure Integrations : US, Infrastructure Integrations : Europe, Logs : US, Logs : Europe, Lookout : US, Lookout : Europe, Mobile : US, Mobile : Europe, Open Instrumentation : US, Open Instrumentation : Europe, Proactive Detection : US, Proactive Detection : Europe, Serverless : US, Serverless : Europe, Synthetics : US, Synthetics : Europe",,275.3118666666667,0.9,2024-08-03 19:09:37.125000+00:00,82.23640444444445,0.012160064715323967,0.5639171601656117
2rsqj1hmdg82,,,,,,,,,,,,atlassian,Data residency migrations halted.,resolved,minor,2024-08-20T11:46:28.000Z,2024-08-23T11:15:08.506Z,2024-08-23T11:15:08.487Z,2024-08-20T11:46:28.000Z,,https://stspg.io/pd9n7p9p3vb4,4288.674783333333,0.4,2024-08-20 11:46:28+00:00,400.61413194444447,0.0024961675594077043,0.839021390470626
82j0qym29nz6,,,,,,,,,,,,statuspage,Web UI features maybe hidden,resolved,minor,2024-08-30T10:55:44.868-04:00,2024-08-30T11:21:07.764-04:00,2024-08-30T11:21:07.321-04:00,2024-08-30T10:55:44.862-04:00,Web Application,,25.37431666666667,0.4,2024-08-30 10:55:44.862000-04:00,243.15468388888888,0.004112608418667997,0.32826600623634417
kl4d5mfn26kc,,,,,,,,,,,,atlassian,Slowness in Jira.,resolved,none,2024-09-02T09:23:21.124Z,2024-09-10T13:15:07.683Z,2024-09-10T13:15:07.668Z,2024-09-02T09:23:21.117Z,,https://stspg.io/gnd70qwf3n98,11751.77585,0.2,2024-09-02 09:23:21.117000+00:00,66.46007083333333,0.015046628561497797,0.9401255350929343
hxt5dbmb5tjj,,,,,,,,,,,,statuspage,Dropbox may not be working as expected for some users,resolved,none,2024-09-03T18:26:08.707Z,2024-09-03T19:20:49.794Z,2024-09-03T19:20:49.782Z,2024-09-03T18:26:08.702Z,,,54.684666666666665,0.2,2024-09-03 18:26:08.702000+00:00,33.04655138888889,0.03026034360536107,0.40323194168021775
d8jljnw353f3,,,,,,,,,,,,atlassian,High RDS CPU on multiple environments,resolved,none,2024-09-09T08:56:21.454Z,2024-09-09T18:12:32.942Z,2024-09-09T18:12:32.915Z,2024-09-09T08:56:21.449Z,,https://stspg.io/6w6ly5cgydvz,556.1911,0.2,2024-09-09 08:56:21.449000+00:00,134.50354083333332,0.007434748511484355,0.6342750747975207
m0nz4gbbjmz2,,,,,,,,,,,,atlassian,Slow loading times and extended response times for Cloud products in the EU-West region.,resolved,none,2024-09-10T10:26:14.585Z,2024-09-10T12:43:48.671Z,2024-09-10T12:43:48.654Z,2024-09-10T10:26:14.576Z,,https://stspg.io/7kv4zlyf4fmn,137.56796666666665,0.2,2024-09-10 10:26:14.576000+00:00,25.498090833333332,0.039218622544583324,0.49468364802042547
w30032mg77t8,,,,,,,,,,,,statuspage,Infrastructure Entity Irregularities - US and EU Region,resolved,minor,2024-09-11T13:09:41.255Z,2024-09-12T21:12:00.110Z,2024-09-12T21:12:00.097Z,2024-09-11T13:56:46.000Z,"Infrastructure : US, Infrastructure : Europe",,1875.23495,0.4,2024-09-11 13:56:46+00:00,27.50872888888889,0.036352097693758294,0.7560674959570218
968gxmyk3zdb,,,,,,,,,,,,statuspage,Degraded Web Application Performance,resolved,minor,2024-09-11T15:17:09.651-04:00,2024-09-11T15:57:27.358-04:00,2024-09-11T15:57:26.943-04:00,2024-09-11T15:17:09.646-04:00,"Metrics and Infra Monitoring, Web Application",,40.28828333333333,0.4,2024-09-11 15:17:09.646000-04:00,5.339901666666667,0.18726936607134775,0.37322546412064195
r8tc9dbd4838,,,,,,,,,,,,statuspage,Delayed Monitors Notifications,resolved,critical,2024-09-11T16:59:25.975-04:00,2024-09-11T18:28:15.325-04:00,2024-09-11T18:28:13.734-04:00,2024-09-11T16:59:25.971-04:00,Monitors,,88.79605,0.9,2024-09-11 16:59:25.971000-04:00,1.7045347222222222,0.5866703605170848,0.45116551197507765
qxwy7bj9pvcv,,,,,,,,,,,,statuspage,The Desktop App might not be loading for some users,resolved,minor,2024-09-25T18:10:01.643Z,2024-09-26T00:01:32.978Z,2024-09-26T00:01:32.962Z,2024-09-25T18:10:01.637Z,Desktop Application,,351.52208333333334,0.4,2024-09-25 18:10:01.637000+00:00,333.17657388888887,0.003001411498797302,0.5883519099889242
cgbskdwn7mts,,,,,,,,,,,,statuspage,Creating and opening a File Request might not be working for some users,resolved,minor,2024-09-26T21:37:30.904Z,2024-09-27T00:48:56.506Z,2024-09-27T00:48:56.201Z,2024-09-26T21:37:30.898Z,Website,,191.42171666666667,0.4,2024-09-26 21:37:30.898000+00:00,27.458128055555555,0.03641908865661626,0.5276195301901951
xy0mj75zz073,,,,,,,,,,,,statuspage,Intermittent API and UI Irregularities - US and EU Region,resolved,none,2024-09-26T19:40:42.668Z,2024-09-27T02:20:01.862Z,2024-09-27T02:20:01.847Z,2024-09-27T00:32:56.000Z,"Alerts : US, Alerts : Europe, APM : US, APM : Europe, Auto-Telemetry with Pixie : US, Auto-Telemetry with Pixie : Europe, AWS Lambda Integration : US, AWS Lambda Integration : Europe, Browser : US, Browser : Europe, Dashboards : US, Dashboards : Europe, Incident Intelligence : US, Incident Intelligence : Europe, Infrastructure : US, Infrastructure : Europe, Infrastructure Integrations : US, Infrastructure Integrations : Europe, Logs : US, Logs : Europe, Lookout : US, Lookout : Europe, Mobile : US, Mobile : Europe, Open Instrumentation : US, Open Instrumentation : Europe, Proactive Detection : US, Proactive Detection : Europe, Serverless : US, Serverless : Europe, Synthetics : US, Synthetics : Europe",,107.09745,0.2,2024-09-27 00:32:56+00:00,2.9236394444444445,0.3420394405678919,0.4697729376495005
t2xg4s84ph0d,,,,,,,,,,,,statuspage,Intermittent API and UI Irregularities - US and EU Region,resolved,minor,2024-09-27T06:13:53.323Z,2024-09-27T10:24:32.665Z,2024-09-27T10:24:32.638Z,2024-09-27T06:13:53.302Z,"APM : US, APM Agent : US, Alerts : US, Alerts : Europe, APM : US, Browser : US, APM : Europe, Browser Agent : US, Infrastructure : US, Event API : US, Auto-Telemetry with Pixie : US, Auto-Telemetry with Pixie : Europe, Logs : US, AWS Lambda Integration : US, AWS Lambda Integration : Europe, Incident Intelligence API : US, Browser : US, Mobile : US, Browser : Europe, Infrastructure Agent : US, Dashboards : US, Dashboards : Europe, NRQL : US, Log API : US, Serverless : US, Incident Intelligence : US, Metric API : US, Incident Intelligence : Europe, Synthetics : US, Infrastructure : US, Infrastructure : Europe, Mobile Agent : US, OTLP API : US, Infrastructure Integrations : US, Infrastructure Integrations : Europe, Logs : US, Logs : Europe, Trace API : US, Lookout : US, Lookout : Europe, Synthetics : US, Mobile : US, Mobile : Europe, Open Instrumentation : US, Open Instrumentation : Europe, Proactive Detection : US, Proactive Detection : Europe, Serverless : US, Serverless : Europe, Synthetics : US, Synthetics : Europe",,250.6556,0.4,2024-09-27 06:13:53.302000+00:00,5.682583888888889,0.17597628465376325,0.5545409585875151
hd4vvh6j9cd5,,,,,,,,,,,,statuspage,[SSO] Login Errors,resolved,minor,2024-10-03T17:31:35.864-04:00,2024-10-03T21:10:05.653-04:00,2024-10-03T21:10:05.267-04:00,2024-10-03T17:31:35.858-04:00,Web Application,,218.49015,0.4,2024-10-03 17:31:35.858000-04:00,159.29515444444445,0.006277654857033072,0.540822629630867
r3lc9yb3rb8d,,,,,,,,,,,,statuspage,Delayed Distribution Metrics,resolved,major,2024-10-11T15:52:05.296-04:00,2024-10-11T18:21:39.898-04:00,2024-10-11T18:20:24.000-04:00,2024-10-11T15:52:05.291-04:00,"Metrics and Infra Monitoring, Monitors",,148.3118166666667,0.7,2024-10-11 15:52:05.291000-04:00,190.34150916666667,0.005253714780228945,0.5021746736526541
w49kstk1y7jy,,,,,,,,,,,,statuspage,Delayed distribution metrics & monitor notifications,resolved,minor,2024-10-17T14:16:09.830-04:00,2024-10-17T15:28:05.144-04:00,2024-10-17T15:28:04.658-04:00,2024-10-17T14:16:09.824-04:00,"Metrics and Infra Monitoring, Monitors",,71.9139,0.4,2024-10-17 14:16:09.824000-04:00,142.40125916666668,0.007022409814716584,0.43027398605546346
l2m730df1t5p,,,,,,,,,,,,statuspage,Dropbox may not be working as expected,resolved,minor,2024-10-23T18:24:10.727Z,2024-10-23T18:59:51.474Z,2024-10-23T18:59:51.455Z,2024-10-23T18:24:10.716Z,"Website, Desktop Application, Mobile Application, API, Paper, Passwords, Replay, Dash, Support Services, DocSend",,35.678983333333335,0.4,2024-10-23 18:24:10.716000+00:00,144.1335811111111,0.006938008424484438,0.3613508325271083
vnwxmfy8ppms,,,,,,,,,,,,statuspage,Delayed alert notifications for US Region,resolved,none,2024-10-31T02:00:00.000Z,2024-10-31T08:31:53.418Z,2024-10-31T07:15:00.000Z,2024-10-31T07:15:00.000Z,,,0.0,0.2,2024-10-31 07:15:00+00:00,180.84702333333334,0.005529535303198337,0.0695322407169597
g2cctkd5yd1y,,,,,,,,,,,,statuspage,Data Processing and Alerts Delays in EU Region,resolved,minor,2024-11-01T01:09:32.126Z,2024-11-01T03:11:40.926Z,2024-11-01T03:11:40.903Z,2024-11-01T01:09:32.102Z,"APM : Europe, Browser : Europe, Infrastructure : Europe, Logs : Europe, Mobile : Europe, Dashboards : Europe, NRQL : Europe, Serverless : Europe, Synthetics : Europe",,122.14668333333334,0.4,2024-11-01 01:09:32.102000+00:00,17.90891722222222,0.055838104983764916,0.4828481474776988
wqx7s21cr4tf,,,,,,,,,,,,statuspage,Desktop installer failing to download,resolved,minor,2024-11-07T23:31:10.379Z,2024-11-12T23:08:46.046Z,2024-11-12T23:08:46.030Z,2024-11-07T23:31:10.372Z,Desktop Application,,7177.5943,0.4,2024-11-07 23:31:10.372000+00:00,166.36063055555556,0.006011037567365155,0.8906722396973075
3l3z97jc6d7h,,,,,,,,,,,,statuspage,Alert Destinations UI Irregularities - US Region,resolved,minor,2024-11-08T15:49:51.000Z,2024-11-12T19:03:34.478Z,2024-11-08T16:25:53.066Z,2024-11-08T15:49:50.995Z,Alerts : US,,36.03451666666667,0.4,2024-11-08 15:49:50.995000+00:00,16.311284166666667,0.061307251457464955,0.36231850284427375
fw9gq0pm4yxr,,,,,,,,,,,,statuspage,Dropbox.com was down,resolved,none,2024-11-12T23:05:28.751Z,2024-11-12T23:05:28.829Z,2024-11-12T23:05:28.821Z,2024-11-12T23:05:28.743Z,"Website, Desktop Application, Mobile Application, API, Paper, Passwords, Replay, Dash, Support Services, DocSend",,0.0013,0.2,2024-11-12 23:05:28.743000+00:00,103.26048555555556,0.009684246540386314,0.0695322407169597
lffwj2mhj8wj,,,,,,,,,,,,statuspage,Delayed Distribution Metrics,resolved,major,2024-11-15T08:33:23.963-05:00,2024-11-15T09:51:42.977-05:00,2024-11-15T09:51:40.611-05:00,2024-11-15T08:33:23.954-05:00,"Metrics and Infra Monitoring, Monitors",,78.27761666666667,0.7,2024-11-15 08:33:23.954000-05:00,62.46533638888889,0.016008878808789644,0.4386678987654907
5c17kp627lxd,,,,,,,,,,,,statuspage,Monitors - Delayed Evaluation for Distribution Metric Monitors,resolved,minor,2024-11-20T11:16:44.057-05:00,2024-11-20T13:09:28.828-05:00,2024-11-20T13:09:28.566-05:00,2024-11-20T11:16:44.053-05:00,Monitors,,112.74188333333332,0.4,2024-11-20 11:16:44.053000-05:00,122.72224972222222,0.008148481650747661,0.4748787670669278
0svvq25kbst4,,,,,,,,,,,,statuspage,Monitors - Delayed Evaluation,resolved,minor,2024-11-20T11:36:55.688-05:00,2024-11-20T12:06:29.737-05:00,2024-11-20T12:06:29.470-05:00,2024-11-20T11:36:55.683-05:00,Monitors,,29.563116666666662,0.4,2024-11-20 11:36:55.683000-05:00,0.33656388888888894,2.9712040804536035,0.34305259027797447
4wds3wgs5m2r,,,,,,,,,,,,statuspage,Delayed APM data ingestion,resolved,major,2024-11-26T14:12:00.947-05:00,2024-11-26T15:54:34.982-05:00,2024-11-26T15:54:33.837-05:00,2024-11-26T14:12:00.941-05:00,APM,,102.54826666666666,0.7,2024-11-26 14:12:00.941000-05:00,146.5847938888889,0.006821990013220599,0.4654599162683565
9rlvqrkzt4br,,,,,,,,,,,,statuspage,Alerts UI Irregularities - US region,resolved,minor,2024-12-02T23:00:10.022Z,2024-12-03T00:34:08.785Z,2024-12-03T00:34:08.766Z,2024-12-02T23:00:10.012Z,Alerts : US,,93.97923333333333,0.4,2024-12-02 23:00:10.012000+00:00,147.80251972222223,0.006765784520313893,0.45679485098824124
t8nxbsl96pyk,,,,,,,,,,,,statuspage,"Delayed APM Distribution Metrics, Data Streams Monitoring Metrics & Monitor Notifications",resolved,major,2024-12-04T13:48:42.976-05:00,2024-12-04T16:50:08.711-05:00,2024-12-04T16:50:08.418-05:00,2024-12-04T13:48:42.969-05:00,"APM, Data Streams Monitoring, Monitors",,181.42415,0.7,2024-12-04 13:48:42.969000-05:00,43.80915472222222,0.022826279263789342,0.5222672929895433
4lrm079h36nm,,,,,,,,,,,,statuspage,APM UI Irregularities,resolved,major,2024-12-05T09:38:10.291Z,2024-12-05T17:42:14.174Z,2024-12-05T10:38:00.000Z,2024-12-05T09:38:10.287Z,APM : US,,59.82855,0.7,2024-12-05 09:38:10.287000+00:00,14.824254999999999,0.06745701554648109,0.41209511160107615
3c2wfrnsbjkz,,,,,,,,,,,,statuspage,Delayed alert notifications for the EU region,resolved,minor,2024-12-05T23:20:29.712Z,2024-12-06T02:19:30.767Z,2024-12-06T02:19:30.751Z,2024-12-05T23:20:29.685Z,"APM : Europe, Browser : Europe, Infrastructure : Europe, Logs : Europe, Mobile : Europe, NRQL : Europe, Serverless : Europe, Synthetics : Europe",,179.0177666666667,0.4,2024-12-05 23:20:29.685000+00:00,13.705388333333334,0.07296400333056353,0.5209352337669317
2ps97pjyky9c,,,,,,,,,,,,statuspage,Dashboard Creation Issues - US and EU region,resolved,minor,2024-12-10T10:50:43.041Z,2024-12-10T18:44:46.089Z,2024-12-10T11:17:07.393Z,2024-12-10T10:50:43.036Z,"Dashboards : US, Dashboards : Europe",,26.40595,0.4,2024-12-10 10:50:43.036000+00:00,107.50370861111112,0.00930200467425218,0.3321149932983645
7xqwc5h408rs,,,,,,,,,,,,statuspage,Dash Answers was down for some users,resolved,none,2024-12-12T00:36:09.428Z,2024-12-12T00:36:09.462Z,2024-12-12T00:36:09.456Z,2024-12-12T00:36:09.425Z,Dash,,0.0005166666666666,0.2,2024-12-12 00:36:09.425000+00:00,37.757330277777776,0.02648492339482365,0.0695322407169597
9t94s2mds10d,,,,,,,,,,,,statuspage,UI Irregularities,resolved,major,2024-12-18T09:18:14.331Z,2024-12-18T09:47:22.192Z,2024-12-18T09:47:22.175Z,2024-12-18T09:18:14.326Z,,,29.130816666666664,0.7,2024-12-18 09:18:14.326000+00:00,152.70136138888887,0.006548730089270598,0.34162357110342384
123sw0vgch0j,,,,,,,,,,,,statuspage,APM connections retrying,resolved,minor,2025-01-03T00:13:14.095-05:00,2025-01-03T00:34:17.816-05:00,2025-01-03T00:34:17.536-05:00,2025-01-03T00:13:14.090-05:00,APM,,21.05743333333333,0.4,2025-01-03 00:13:14.090000-05:00,379.9166011111111,0.002632156628784795,0.3103358113925843
kqbsjq9k9bw9,,,,,,,,,,,,statuspage,Increased delay processing events,resolved,minor,2025-01-17T08:42:49.803-05:00,2025-01-17T11:50:41.801-05:00,2025-01-17T11:50:41.402-05:00,2025-01-17T08:42:49.797-05:00,"Metrics and Infra Monitoring, Monitors",,187.8600833333333,0.4,2025-01-17 08:42:49.797000-05:00,344.4932519444444,0.002902814479980779,0.5257453707967726
np9rsdc10d1m,,,,,,,,,,,,statuspage,DocSend unavailable,resolved,major,2025-01-22T15:45:43.446Z,2025-01-22T15:52:34.624Z,2025-01-22T15:52:34.282Z,2025-01-22T15:45:43.440Z,DocSend,,6.847366666666667,0.7,2025-01-22 15:45:43.440000+00:00,122.04823416666666,0.008193481919897503,0.20666432463016163
8hzctgd3lllh,,,,,,,,,,,,statuspage,Degraded Web Application Performance,resolved,minor,2025-01-31T11:03:52.534-05:00,2025-01-31T14:03:21.705-05:00,2025-01-31T14:03:21.350-05:00,2025-01-31T11:03:52.529-05:00,Web Application,,179.48035,0.4,2025-01-31 11:03:52.529000-05:00,216.30252472222224,0.004623154543777099,0.5211926749242238
th3zxdyyjl3x,,,,,,,,,,,,statuspage,Issues with our playstation integration,resolved,none,2025-02-07T16:47:03.290-08:00,2025-02-07T17:04:11.788-08:00,2025-02-07T17:04:11.769-08:00,2025-02-07T16:47:03.286-08:00,,,17.141383333333334,0.2,2025-02-07 16:47:03.286000-08:00,176.71965472222223,0.005658680137033176,0.29072907853390834
4wfbmn926ltz,,,,,,,,,,,,statuspage,Not getting notifications in DM,resolved,major,2025-02-20T13:08:23.692-08:00,2025-02-20T13:33:06.333-08:00,2025-02-20T13:33:06.313-08:00,2025-02-20T13:08:23.687-08:00,Push Notifications,,24.71043333333333,0.7,2025-02-20 13:08:23.687000-08:00,308.35566694444447,0.003243008341339052,0.32570862506958914
xtbd4r07wqht,,,,,,,,,,,,statuspage,[macOS Canary] Desktop Client Won't Start,resolved,minor,2025-02-20T13:14:30.684-08:00,2025-02-20T13:40:41.536-08:00,2025-02-20T13:40:41.509-08:00,2025-02-20T13:14:30.676-08:00,Desktop,,26.18055,0.4,2025-02-20 13:14:30.676000-08:00,0.10194138888888889,9.809558324636434,0.33128655171366905
jwj6c8zlq2p9,,,,,,,,,,,,statuspage,Krisp noise canceling missing on macOS,resolved,minor,2025-02-20T13:16:37.687-08:00,2025-02-20T15:08:51.633-08:00,2025-02-20T15:08:51.620-08:00,2025-02-20T13:16:37.676-08:00,Desktop,,112.2324,0.4,2025-02-20 13:16:37.676000-08:00,0.035277777777777776,10.0,0.47442842261467216
ltjfhpm7bj3q,,,,,,,,,,,,statuspage,Delayed Processing for a Subset of Metrics,resolved,minor,2025-02-23T04:30:54.065-05:00,2025-02-23T10:32:17.694-05:00,2025-02-23T10:32:17.343-05:00,2025-02-23T04:30:54.060-05:00,Metrics and Infra Monitoring,,361.38805,0.4,2025-02-23 04:30:54.060000-05:00,60.23788444444444,0.016600848605868114,0.5911208052178083
n5gc6n09zkfc,,,,,,,,,,,,statuspage,Connections are failing,resolved,major,2025-02-24T10:59:56.840-08:00,2025-02-24T11:03:50.120-08:00,2025-02-24T11:03:50.102-08:00,2025-02-24T10:59:56.835-08:00,"API, Gateway",,3.887783333333333,0.7,2025-02-24 10:59:56.835000-08:00,33.48410416666667,0.029864917246180865,0.15917183806235988
rfhvq3d7zh60,,,,,,,,,,,,statuspage,Delays for APM Timeslice Data in Charts & Dashboards - US Region,resolved,minor,2025-03-03T12:50:35.000Z,2025-03-07T18:57:12.490Z,2025-03-03T13:10:03.464Z,2025-03-03T12:50:35.000Z,APM Agent : US,,19.4744,0.4,2025-03-03 12:50:35+00:00,161.84393472222223,0.006178791943710038,0.30286500669961325
8xc8jr91pcjh,,,,,,,,,,,,atlassian,Issues with 403 user authentication errors across Atlassian products,resolved,none,2025-03-04T07:31:46.048Z,2025-03-04T07:31:46.098Z,2025-03-04T07:31:46.088Z,2025-03-04T07:31:46.043Z,,https://stspg.io/d9vzr30gswqr,0.00075,0.2,2025-03-04 07:31:46.043000+00:00,18.686400833333334,0.05351485333741592,0.0695322407169597
fqq9n3wspj7y,,,,,,,,,,,,statuspage,Android Mobile Application Issues - US and EU Region,resolved,minor,2025-03-05T07:40:13.235Z,2025-03-07T19:01:01.960Z,2025-03-05T08:02:24.000Z,2025-03-05T08:02:24.000Z,"Mobile : US, Mobile : Europe",,0.0,0.4,2025-03-05 08:02:24+00:00,24.51054361111111,0.0407987687203592,0.0695322407169597
ncl47z14t55q,,,,,,,,,,,,statuspage,Degraded Query Functionality in the US Region,resolved,none,2025-03-08T21:09:57.000Z,2025-03-11T16:55:17.030Z,2025-03-08T22:15:11.000Z,2025-03-08T21:09:57.000Z,"APM : US, APM Agent : US, Alerts : US, APM : US, Browser : US, Browser Agent : US, Infrastructure : US, Event API : US, Auto-Telemetry with Pixie : US, Logs : US, AWS Lambda Integration : US, Incident Intelligence API : US, Browser : US, Mobile : US, Infrastructure Agent : US, Dashboards : US, NRQL : US, Log API : US, Serverless : US, Incident Intelligence : US, Metric API : US, Synthetics : US, Infrastructure : US, Mobile Agent : US, OTLP API : US, Infrastructure Integrations : US, Logs : US, Trace API : US, Lookout : US, Synthetics : US, Mobile : US, Open Instrumentation : US, Proactive Detection : US, Serverless : US, Synthetics : US",,65.23333333333333,0.2,2025-03-08 21:09:57+00:00,85.12583333333333,0.011747315248994136,0.4206342862858046
qtwgycmt86rk,,,,,,,,,,,,statuspage,Brief Alert Degradation in EU Region,resolved,none,2025-03-08T22:17:00.458Z,2025-03-11T16:54:19.313Z,2025-03-08T22:41:01.000Z,2025-03-08T22:17:00.453Z,"APM : Europe, Browser : Europe, Infrastructure : Europe, Logs : Europe, Mobile : Europe, NRQL : Europe, Serverless : Europe, Synthetics : Europe",,24.009116666666667,0.2,2025-03-08 22:17:00.453000+00:00,1.1176258333333333,0.8947538345794024,0.3229343008799714
0gstddwzm8nl,,,,,,,,,,,,statuspage,Users are having trouble connecting to Discord,resolved,major,2025-03-10T11:57:32.394-07:00,2025-03-10T12:21:49.019-07:00,2025-03-10T12:21:49.003-07:00,2025-03-10T11:57:32.389-07:00,"API, Gateway",,24.2769,0.7,2025-03-10 11:57:32.389000-07:00,44.67553777777778,0.02238361415981463,0.3240026942226586
fnr044cxy38f,,,,,,,,,,,,statuspage,infrastructure issues,resolved,major,2025-03-13T12:29:30.321-07:00,2025-03-13T12:35:50.765-07:00,2025-03-13T12:35:50.748-07:00,2025-03-13T12:29:30.316-07:00,"API, Gateway",,6.340533333333334,0.7,2025-03-13 12:29:30.316000-07:00,72.5327575,0.013786874158203621,0.1999667202536816
fvn7f7t2x0p1,,,,,,,,,,,,statuspage,Infrastructure Alerts- False Host Not Reporting,resolved,minor,2025-03-18T10:01:38.046Z,2025-03-20T14:20:50.245Z,2025-03-20T14:20:50.228Z,2025-03-18T10:01:38.041Z,"Infrastructure : US, Infrastructure Agent : US, Infrastructure : US",,3139.2031166666666,0.4,2025-03-18 10:01:38.041000+00:00,110.53547916666666,0.009046869001148388,0.8077311592796951
739dq850pym1,,,,,,,,,,,,statuspage,Data Irregularities in the EU Region,resolved,major,2025-03-18T18:50:51.000Z,2025-03-18T19:36:10.819Z,2025-03-18T19:36:10.804Z,2025-03-18T18:50:51.000Z,"APM Agent : Europe, Browser Agent : Europe, Event API : Europe, Incident Intelligence API : Europe, Infrastructure Agent : Europe, Log API : Europe, Metric API : Europe, Mobile Agent : Europe, OTLP API : Europe, Trace API : Europe, Synthetics : Europe",,45.33006666666667,0.7,2025-03-18 18:50:51+00:00,8.82026638888889,0.11337526055445729,0.3847828574565638
6lcm24ynztty,,,,,,,,,,,,statuspage,Some Windows users may not be able to use the online-only functionality,resolved,minor,2025-03-20T20:35:18.923Z,2025-04-04T16:22:22.720Z,2025-04-04T16:22:22.697Z,2025-03-20T20:35:18.918Z,Desktop Application,,21347.062983333333,0.4,2025-03-20 20:35:18.918000+00:00,49.74108833333334,0.020104103740123898,1.0
dx530cw2nkr8,,,,,,,,,,,,statuspage,Login Issues,resolved,minor,2025-03-25T15:03:39.998-04:00,2025-03-25T20:17:38.120-04:00,2025-03-25T20:17:35.788-04:00,2025-03-25T15:03:39.992-04:00,Web Application,,313.9299333333333,0.4,2025-03-25 15:03:39.992000-04:00,118.47252055555556,0.008440775931082415,0.5770402140224683
jrrbs9kbkbk2,,,,,,,,,,,,statuspage,Server Unavailability,resolved,none,2025-03-26T12:00:59.764-07:00,2025-03-26T12:33:29.109-07:00,2025-03-26T12:33:29.095-07:00,2025-03-26T12:00:59.757-07:00,,,32.48896666666666,0.2,2025-03-26 12:00:59.757000-07:00,23.955490277777777,0.041744084066091786,0.35222348896196337
gvdjyvjjwn3q,,,,,,,,,,,,statuspage,Delayed processing of APM Trace Metrics,resolved,minor,2025-03-26T16:03:20.918-04:00,2025-03-26T16:43:21.530-04:00,2025-03-26T16:24:56.172-04:00,2025-03-26T16:03:20.910-04:00,"APM, Monitors, Web Application",,21.5877,0.4,2025-03-26 16:03:20.910000-04:00,1.0392091666666665,0.9622701878271219,0.312718851690081
